Day,Match_Day,Date,Referee,Team,Opponent,Formation,Possession,Open_Play_Pass,Passes_Completed,Passes_Under_Pressure,Ground_Passes,High_Passes,SoT%,G/SoT,Avg_Shots_Distance,FK_Shots,PK,Shot_Creating_Actions,Successful_Dribbles,Final_Third_Entries,Final_Third_Entries_Allowed,Save%,Clean_Sheet,PK_Allowed,Defensive_Actions,Aerial_Battles_Won%,OG,xG,xGA,npxG,npxGA,Scored,Conceded,xpts,Net_npxG,PPDA,Allowed_PPDA,Total_Points,Pts,Total_Goals,Total_Conceded,Result,Home_Shots,Home_SoT,Home_Fouls,Home_Corners,Home_Yellow,Home_Red,Away_Shots,Away_SoT,Away_Fouls,Away_Corners,Away_Yellow,Away_Red
Wed,1.0,08/11/2019 20:00,M Atkinson,Watford,Sheffield United,4-3-2-1,50.056390093430096,407.50788687786826,254.17134594133117,141.52355991011734,215.29905912907518,108.59320741202725,43.57837548557885,-0.0036487369751886933,21,1,0.620428130246979,23.364514619716825,50.76270233851794,-5.102880177023874,5.2673091894399295,100.0,0.014688128513473786,0.45024230007882093,0.7514324899650169,37.7596022336793,0.0025360597454214956,0.027822356259231684,1.6905866518327786,1.637771162320388,1.464319013360421,0.23017651489879198,2,0.685006114649156,0.19901865816187414,2.4323956243771825,11.441439453410599,1,0,20,4,w,13,9,4,9,2,0,5,3,0,8,2,0
Fri,26.0,02/11/2020 20:00,S Scott,Watford,West Ham,4-1-4-1,50.23156692969333,377.3577426204424,355.0419748993345,81.33182830772171,593.6977508649838,110.90910354955055,27.68051372979103,0.2163286100470111,14,1,-0.03601280827847429,22.065992306556506,45.396077239978574,5.5502779073938076,13.623256850397851,84.71278096720525,0.549645017110377,0.08009147624441053,0.9878769369391738,57.190114060995626,-0.33865186055352037,0.9479762606224268,1.5993248368602913,3.0197317854186663,2.284124165013489,-0.4187996272404477,4,-0.37788811430066493,1.5261125553804034,16.124597631330094,13.445323517953815,30,1,21,11,d,18,6,10,5,1,0,7,5,12,5,2,0
Thu,13.0,11/02/2019 20:00,D Coote,Arsenal,Bournemouth,4-3-2-1,49.36642076968619,530.7431271099977,322.17299490089096,59.43313819010108,320.0358226560609,44.26955080210569,41.50067901655413,0.17404782426908355,15,0,0.3879386303816297,25.336007410504322,75.00634692463512,10.114691673578552,12.006431074687992,100.0,-0.09653082774678895,0.7387545072560323,1.2196173785185773,36.010671277367805,0.16066851003066251,2.9419296535813597,4.228189894100527,0.614893264847557,1.1175386160635394,2.0828100021929226,2,-1.0632240937577473,1.3803964418621797,7.332474995102582,6.41248965649695,7,1,15,24,w,6,0,10,9,0,0,1,7,12,0,2,0
Wed,7.0,10/15/2019 20:00,C Pawson,Aston Villa,Tottenham,4-2-2-2,34.946761512149656,509.73911757242627,355.80619062411006,120.55367764437466,387.4887248779406,103.20566060016722,50.8104985666027,0.36206841221578634,16,0,0.5105917731837804,19.850482095780187,68.2150594000613,2.6082262853522193,3.522521306135079,46.22213616062527,0.19025904369859037,-0.036514468919447776,1.4004599062772438,48.01949895412146,-0.011589727244175618,1.5542507366196148,1.9048114748096028,1.5378825878205262,1.377708425655184,0.04577465197484876,2,0.7686902620990391,-0.04827433594563251,29.220656473677074,22.398423183494856,18,2,23,33,l,15,7,11,9,0,0,12,3,10,5,2,0
Thu,18.0,10/02/2019 20:00,T Robinson,Bournemouth,Chelsea,3-5-2,36.57259315975986,344.3580064001239,254.19601055718778,46.87982860833332,246.5635336942373,137.64526032727127,32.30714367858079,0.46446043047840524,17,0,0.32961137670998264,15.765834731845217,80.02555591380253,9.385316121788,7.020973020558406,33.559646157739294,0.15044613106244337,0.23585015347429114,0.34915987714039776,67.60452725493563,0.408842699660211,0.758364027128261,2.0579969720032927,0.46473680156726793,1.6087353990263418,2.92663694546816,3,0.9744329181325124,1.952900430848792,17.843056659607015,11.956832377708327,39,0,40,1,w,2,2,8,9,0,0,7,6,8,3,3,0
Wed,12.0,11/25/2019 20:00,A Taylor,Bournemouth,Watford,4-4-1-1,70.0,452.87170316957355,383.13908329291803,89.45285513695431,20.544078171439025,115.5510163150584,32.83555256614835,0.40183914594739323,20,1,-0.07618102293672999,34.66906876545296,97.95604746042821,-1.1745181802770928,6.8073509319000625,81.03883578136859,-0.021931499028039925,0.10221697591511658,1.1973349856228088,49.16778925380474,-0.21322624110841112,2.397276099280266,0.8845512058509878,1.557165512067006,3.091927921867519,-0.5936572814224872,1,2.5604576675155855,-0.6522372671973123,14.495861674874877,17.12923836756621,28,0,23,22,d,10,4,6,2,0,0,12,6,10,0,0,0
Tue,15.0,10/25/2019 20:00,S Hooper,Everton,Crystal Palace,3-4-1-2,70.0,693.6384641629523,293.4753660507259,107.43809359551621,273.1728773089191,110.34567336366872,2.979763687713824,-0.16332386192680481,13,0,-0.12631882599672567,21.360241030216837,36.72744753935108,4.488494378946211,9.891651737444484,66.94128666758692,0.6318428399496824,0.7070400885748211,1.1505006261067678,35.61328908859447,0.4993973173678364,2.2861296735435856,0.6212065675747509,1.8492045207144658,1.551999810919475,1.5552649862491705,0,1.4853208246602931,2.577717225435683,19.96771628782951,19.84739489026704,7,4,18,12,l,11,6,13,5,1,0,2,4,16,2,0,0
Mon,7.0,09/18/2019 20:00,S Hooper,Everton,West Ham,4-3-3,59.72726430151778,473.13329038516775,341.97788311099464,103.2963876262003,50.97853247221963,104.99827525957247,44.95667761903971,0.09331764878102003,13,1,0.25983716676525886,33.16996675424443,63.39246871055328,10.686135945087631,9.073598436747384,39.57275941903236,1.0968059943705748,0.62270786933108,-0.6373686458465168,36.70342208083039,-0.7117884625739785,2.128709092971488,1.6569057479273384,2.509528021212244,2.5696852555825984,2.8769392123679913,0,1.2797185393244315,0.4224766479699563,18.974016445464606,13.801701889691484,10,0,32,18,l,15,2,8,7,2,0,16,1,14,6,3,0
Sat,14.0,10/31/2019 20:00,A Taylor,Watford,West Ham,4-3-3,30.0,693.1713524315858,462.3629048047013,72.13371095554942,292.2099269281377,79.55847180854698,49.59629955161138,0.6311990753798087,15,0,0.2079945682270617,18.33251474334044,45.42780570998298,-0.15080474985844816,6.941109615085362,37.802224093547416,0.1097461342295249,0.6167530235214794,0.7997008766170703,28.425207716408277,0.05098025558386457,1.615038113216895,1.2224942625004498,2.7125165748185607,1.7433335466927322,3.2150595490947818,0,1.055025850634002,-0.3649583132695682,7.117269971390192,9.998431458791469,36,1,33,33,l,6,8,12,8,0,0,15,8,8,7,2,0
Tue,21.0,02/01/2020 20:00,R Jones,Bournemouth,Manchester City,4-2-3-1,56.758433900695174,379.8644327175309,172.2258200772818,118.76245966334764,203.8727487972548,162.13705039793916,28.807244753425767,0.25582659662558466,20,0,-0.5515457502695863,39.70673006074988,59.347605833851276,9.856114868902818,8.466388456007728,92.27234807586231,0.07503004216686229,0.1691605950130729,-0.4244185533629662,53.55971394310788,0.3892591206800843,0.9957990207954583,1.1136153613018263,1.8345529538552658,1.9247357847664395,1.2293328264632033,0,0.816895577049921,0.8984099642105773,13.104933528340188,12.984029788357725,23,1,20,32,d,9,3,9,7,2,0,11,5,16,3,0,0
Sun,8.0,02/29/2020 20:00,M Dean,Burnley,Leicester,3-5-2,70.0,264.7293829414482,334.50906073809,30.416764789513046,517.6149279796787,99.59663761776784,36.29323341839139,0.6129565473320351,17,0,-0.2063968980011969,23.56879503172678,74.63041700174426,4.178137888736257,3.5579447266152795,75.63998686426203,0.10386506591242234,0.025301125384015785,-0.045748768714070964,58.68562507337382,0.5656187019701576,2.7132020123812173,-0.20977810011300035,0.9457574779069399,1.7811102653679978,1.1542007587012257,0,1.3355488558673978,0.3124967068834017,13.820030725679558,-2.1179924714232623,0,1,40,17,l,7,2,7,1,2,0,8,4,19,7,2,0
Sat,3.0,02/10/2020 20:00,S Attwell,Bournemouth,Wolves,3-5-2,43.58313626419401,751.67527311287,493.7389268993051,108.4597085387951,420.222965505068,73.97199523883313,32.54616247973966,0.4350768963722622,17,0,0.2709744036450099,15.783399377726662,50.464902166879824,-2.4630515392378936,2.4942953236949377,70.05415501509275,0.5994141820658538,-0.2699793834056772,-0.5338047900137896,54.36693864247729,-0.26654713428765925,0.5859823701239878,0.44406878983967024,2.233670188849723,1.0312048946920562,2.7612119313340386,0,0.2986806568054321,0.2525521496418524,22.909357918653257,16.753306984118083,12,2,4,16,d,9,0,6,5,2,0,7,5,15,4,2,0
Sat,11.0,12/06/2019 20:00,M Atkinson,Brighton,Manchester United,3-4-1-2,42.32863272147844,442.66324769095434,286.47090165861414,135.89861403007563,236.39366827846797,105.07773860515043,37.32656539914896,0.27252062269240673,17,0,0.11433723139088176,8.039417625729467,61.55351795457635,0.42993311195479045,4.276611458626925,66.51690900375891,0.696630379827702,0.21294866182686814,2.2514891464021454,45.99149424582937,0.07097866361966525,1.3341037123056245,3.55772507397836,1.843464089315813,1.1850208406553724,1.1796166450169383,0,0.5888180972163504,-0.4719013755067573,15.984771423749459,4.708671338061709,16,0,20,0,d,14,4,14,0,2,0,17,5,17,6,3,0
Tue,25.0,01/07/2020 20:00,M Dean,West Ham,Chelsea,3-4-1-2,45.7429993920156,407.0240279836518,166.73521829939713,62.45541408571962,217.11806046543416,111.57862746080815,40.76865823594333,0.3973561718055331,14,0,0.4514900887316986,16.23337678035364,49.617654317574704,2.2845209583828447,2.0996964669226967,43.96282390677708,0.9174306045652021,-0.18578522913216325,1.111307966932976,67.75043620434039,-0.06945335656758861,-1.0458907379971758,1.2026214761385616,0.508522917503674,1.2802810285430306,0.6067979845275855,0,1.5973565498165883,0.1791707454515613,14.303535931839495,7.817778048689544,40,1,35,27,w,15,3,10,10,0,0,9,2,8,1,2,0
Fri,20.0,12/09/2019 20:00,L Mason,Crystal Palace,Manchester City,4-2-3-1,44.30122289123656,651.2890785867728,314.8748865654115,147.97111967547593,245.32001104735627,83.6761803921292,23.399730848360086,0.7965827746291465,21,0,-0.08015613086874232,18.3857575579167,81.3856486095032,16.770762341258234,7.400774803955196,85.1149547543974,0.883174513667335,-0.3099339525727667,-0.7457786375302863,64.6107057164913,-0.07081805563057567,1.6357067068449551,1.7108925712398304,1.739661600177333,1.0925843075663915,2.9420122001717246,1,0.7432019624394095,-1.5852490865907871,10.65131216597938,4.632329265959692,15,0,6,24,l,9,4,11,5,0,0,13,4,7,6,1,0
Wed,17.0,11/28/2019 20:00,M Atkinson,Liverpool,Burnley,4-3-2-1,59.25447732769374,430.0309971875589,449.74154166579416,165.1314178168767,289.07833153463673,91.13974945780578,13.839749234813404,0.4396934979238211,21,0,0.20110828761477928,22.121535387531935,78.01216210289101,7.503337194461537,9.245618682224613,67.72151970677132,-0.03438901333590333,-0.534647121218503,0.7497893523307135,55.5052728321203,-0.06628139000135547,1.107552988504282,2.637015155759773,0.6931537748558567,1.299800048416939,1.2748459276081499,2,2.280408011517909,-1.8690738185531253,-0.47017594160214493,19.537271710015396,21,1,15,11,l,13,5,5,4,3,0,15,1,12,6,0,0
Mon,17.0,01/27/2020 20:00,P Bankes,Liverpool,Aston Villa,4-3-2-1,57.29555982015405,469.70621226251166,250.31322366702528,90.52275951370713,170.92422097814705,91.62733474921731,35.8936853019108,0.41701274663732235,18,1,-0.027965219622846774,21.045614886432897,64.1866508846247,5.857819882004229,10.591352949643364,83.54097234833718,0.1437265739611802,-0.04839035511544554,0.9029143205278213,48.25890844998226,-0.15435502479698118,2.08567805162295,1.9356326420902674,2.9359395365771563,3.3201605318693477,0.3413233816881529,0,0.7816818739083996,-0.2249824618636609,24.27079064743898,11.23014326217359,9,1,28,5,d,21,7,14,10,0,0,1,3,11,3,2,0
Sun,17.0,11/28/2019 20:00,M Atkinson,Sheffield United,Tottenham,4-1-4-1,38.76886641723255,424.60181890848435,308.7381176466677,132.73031339048748,308.3634292189861,123.17554920194864,25.46965221033079,-0.1271175929591441,14,0,-0.1957461180653308,8.30729632835079,51.87871342330719,10.842103101927906,9.87704737570034,36.03679119181558,-0.4840558231567486,-0.030121483585319672,0.26114225853711165,53.37198306310864,0.06205614928429656,0.1918143605552911,2.0952181946313475,0.7764353583000003,0.6729614220220699,0.6521104416009416,0,0.3737909850668506,-0.1166274377364293,12.505990815831396,16.018049327008935,17,1,33,18,l,16,3,12,8,1,0,14,0,11,3,1,0
Thu,7.0,03/08/2020 20:00,M Dean,Bournemouth,Southampton,4-4-1-1,44.82086905873926,342.9411330170568,298.6723125860843,107.87657354822275,613.2122349988306,114.71807897791167,68.91792546461475,0.7153204343257318,12,0,0.36457005656600394,15.942464672543627,46.77248366472989,2.325240387893018,1.6206801926305738,71.39852330697018,0.551436875265354,0.44691530040388416,0.7014368941035084,49.686093684541795,-0.029991294102587863,3.240516285938285,0.652433645476898,0.17779894400930663,1.0294764358951038,2.22003840000981,0,1.7393830116944995,-0.6616425810131883,11.691519568269527,17.581288645979328,26,2,22,24,l,12,4,17,10,1,0,10,2,12,1,2,0
Sun,7.0,11/11/2019 20:00,A Madley,Sheffield United,Manchester United,4-3-3,36.35935843255458,572.6565593988181,359.5843132679065,93.0516632527794,240.57975489882892,114.11596897894213,32.1317337666092,0.3927218491205939,14,0,-0.2981745048266101,16.5209497192692,85.91959419188419,11.509154565074976,6.658397160047806,68.54643799806948,-0.3300114297769758,0.7122748267408762,0.5077881977292303,63.22036732465786,0.2613109401947342,-0.10164765399163289,1.7273905045148776,0.7644102523991513,1.3808719570523655,0.6201029122744633,2,0.5793037684455562,-2.841021592195013,11.318531814849035,5.439806913907758,17,1,23,21,l,21,2,5,10,0,0,11,6,9,6,0,0
Sun,28.0,08/23/2019 20:00,A Taylor,Burnley,Leicester,4-3-2-1,63.066367911582425,249.90816130079375,366.778284291863,84.43492198367713,297.99618140761015,97.98816661367856,43.28090706941811,0.39277837184709097,11,0,0.033656086210816935,40.459134437380804,70.24246292348651,4.503727661496943,6.817304305285582,42.13635862684027,0.5432875137317912,0.49673557119805634,0.2857747797707751,47.539182482056034,0.1264364924017107,1.1657458480279381,2.258278336478133,1.369777343928175,1.4569559208490435,0.46404249550868215,2,0.6641020368368561,-0.4348937593644024,9.958730406184236,25.06087513461322,7,0,30,29,w,18,6,12,6,2,0,13,4,10,4,4,0
Sat,19.0,08/26/2019 20:00,P Tierney,West Ham,Manchester City,4-4-1-1,37.40535718536166,448.1132312351013,305.7007198669671,68.2925637606451,416.01955029808835,124.66804917393529,79.96399636648502,0.45396402450460505,16,0,0.3830466809949783,18.73843974398354,74.8308579848417,8.057504759456101,3.001462486000017,99.55272336811377,0.5355568293302917,-0.17844118982981147,0.18067468621956984,45.177310192965386,0.2884273791498131,0.2459109614801296,0.2012575319650063,-0.2026477145542922,0.6941178603810467,2.55493662743503,3,-0.7847832030047157,0.5344292648729899,7.604460615363346,11.086997326425633,0,0,9,29,l,8,2,7,7,0,0,12,5,10,5,3,0
Sun,19.0,02/07/2020 20:00,P Tierney,Everton,Leicester,4-4-2,70.0,437.05746363866336,726.5785742238054,41.39725966578501,276.67817212699583,94.35156609420164,26.888628244643222,0.521378356208029,16,0,0.41647664741178114,26.20564299290109,60.362944542329764,2.582813347102955,4.434427850689339,32.6616176496806,0.8057446506089929,-0.0673645567879611,2.632278457670986,54.15181722972822,-0.12487382823595886,1.6520706476185123,2.878469944327253,1.1615538353581913,2.5338843179162707,-1.2663965934360735,1,0.912206007306547,-1.7108720521211453,24.234752136728858,6.962129771357071,29,0,10,11,d,14,5,6,3,1,0,10,4,5,5,0,0
Wed,17.0,10/24/2019 20:00,P Tierney,Brighton,Everton,4-2-3-1,42.2939078831133,350.458447318476,406.05434622761044,97.77423609620296,106.04785726595605,127.8015620543687,41.31900968532994,0.23217030794726268,14,0,-0.05436000493088464,25.784454010247305,55.27120636128254,4.653512488067257,-2.793642915458328,52.917662868588465,-0.42952256217109813,0.3049589565006775,-0.6475885466297592,58.339119618516946,0.2471189007649272,0.08184054418838493,-0.4435149215372747,1.883253873407945,0.28921193825703573,2.966972201451701,0,1.8568997136178687,-4.045074124672001,14.802506761499481,10.482550705656994,0,1,10,31,l,19,7,6,8,1,0,14,3,14,7,1,0
Mon,4.0,02/06/2020 20:00,D England,Norwich,Crystal Palace,4-4-1-1,62.970032588332145,473.31063416594577,488.18603237874447,96.75939578517617,470.60643664470234,87.39160585777904,38.52658872386153,0.4240620024600186,13,0,0.07657175138903095,27.484881708845116,43.21530497978983,5.326534119661128,7.3651865457933665,73.31192891987091,0.20418091820381143,0.03610185832114833,1.636729755194267,45.80803655974029,-0.1261412847046399,0.9505293774207376,0.8409568549931532,1.1851661082085305,2.010396722926319,0.877760231413327,0,1.404114831844938,2.2252813717443436,14.043463986958773,2.6670202701910064,33,0,12,8,w,23,0,7,8,0,0,6,8,9,9,1,0
Fri,9.0,12/09/2019 20:00,D England,Sheffield United,Chelsea,4-2-2-2,62.39306019810253,537.237609001098,568.0421806285813,68.21602668807381,407.48346384755797,85.85008631120235,15.818053963073865,-0.37284842506641647,19,1,0.48523888201416165,28.763909915899795,55.72927094580601,4.278294480590105,7.116501758060116,68.97907405894796,0.6465094785202998,0.4479128200605964,1.4881869956827858,46.8708684925304,-0.35598348068905683,1.4098542950985713,1.8437291561499949,1.7853806047293506,1.049464341844932,1.2886180011760846,0,1.0721726122470758,-0.7231372561017609,18.31025670972882,17.900539751588525,29,1,1,33,l,19,3,10,5,1,0,8,4,10,3,2,0
Tue,10.0,08/10/2019 20:00,O Langford,Southampton,Wolves,4-4-1-1,62.28060691687431,275.32628963678496,761.0827898493449,186.4647705830036,145.9119037834867,65.42991046289923,31.11496625805448,0.027540631089108147,15,0,0.3356913993941546,23.068965213535346,77.87067515000533,6.473212306659667,15.860696698955046,91.13059214123608,1.1217586640316308,-0.24623809306462194,1.9983442477793782,67.44417301391078,-0.188978240563379,2.3235913378690665,0.9123696942429586,1.4248607644439297,1.3242430855330796,1.5128142629727679,2,0.5503701880890843,-0.8804344728593163,0.8841934944473326,21.25658701943097,16,2,17,6,w,10,4,12,3,1,0,11,5,8,4,1,0
Thu,13.0,11/07/2019 20:00,T Robinson,Watford,Burnley,3-4-1-2,47.51441467673261,433.24585032712963,411.14987668986123,95.52838665878164,182.18089912059497,74.1957288282479,58.77679157179017,0.6540149009040428,15,1,-0.020124850816333376,21.053542915217836,80.31043113468019,4.880486524708595,-3.4013940058528185,89.31058530229595,0.8985198428494512,-0.3287932530151989,1.3398299175705963,52.85622790484842,0.006327378923849783,0.358656226529356,1.4728233123581327,1.9023394868004222,-0.12467889305331825,0.5250735354867476,0,0.8727945187464717,0.41987329873641893,5.369914481076603,5.238399191232095,20,0,0,29,w,16,6,7,4,2,0,18,5,4,7,2,0
Thu,7.0,08/29/2019 20:00,D Coote,Sheffield United,Bournemouth,4-4-1-1,43.544111238205964,491.1613973614212,444.0099367425238,74.12307934251908,340.2232812312456,155.643948180002,42.551815073760125,-0.19210775891188614,17,0,0.17220230521497096,15.451873067026272,57.64769018635037,5.360022211297583,5.76116430190654,92.29156199864201,0.43867458006729754,0.26872327363876003,-0.23546588150868275,41.29325906486237,0.012615462898197313,1.0383152814659695,-0.5975938014664421,1.5451932119889633,1.4909075438491681,2.9284810975126576,0,1.7378681387318533,1.0975096910074889,10.481190724693679,8.264780996198198,14,3,5,37,w,17,9,9,1,1,0,14,3,7,4,0,0
Sat,22.0,11/18/2019 20:00,S Hooper,Watford,Sheffield United,3-4-1-2,51.88418869136918,186.24086487810115,265.821024980335,77.08881467854883,306.16391584255985,64.5401039537383,23.397885646214245,-0.06848544017752922,14,0,0.33518515330286214,28.24831543310019,52.66076957880837,5.443330691531391,1.451538525458874,39.0430348870126,-0.11714481697414475,0.3363779283516993,0.1980161822868698,35.402164644678976,-0.05141207655738166,0.25014279616300894,0.7821424353551656,1.111343253280209,1.382340970143628,4.0109615878959985,1,0.12221674289415785,1.108630631953122,2.0219543883166615,0.4829842466976313,10,2,15,10,d,14,9,13,5,0,0,13,6,5,2,1,0
